order_id,billing1_location,billing1_location_type,billing1_viewport,billing2_location,billing2_location_type,billing2_viewport,shipping1_location,shipping1_location_type,shipping1_viewport,shipping2_location,shipping2_location_type,shipping2_viewport
158931,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158932,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
158933,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158935,"{'lat': 23.8189276, 'lng': 90.4379135}",ROOFTOP,"{'northeast': {'lat': 23.8202883802915, 'lng': 90.43926138029151}, 'southwest': {'lat': 23.8175904197085, 'lng': 90.43656341970849}}",_,_,_,"{'lat': 23.8189276, 'lng': 90.4379135}",ROOFTOP,"{'northeast': {'lat': 23.8202883802915, 'lng': 90.43926138029151}, 'southwest': {'lat': 23.8175904197085, 'lng': 90.43656341970849}}",_,_,_
158936,_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158938,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158939,"{'lat': 23.8192668, 'lng': 90.429143}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8206615802915, 'lng': 90.43048753029149}, 'southwest': {'lat': 23.81796361970849, 'lng': 90.42778956970848}}",_,_,_,"{'lat': 23.8192668, 'lng': 90.429143}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8206615802915, 'lng': 90.43048753029149}, 'southwest': {'lat': 23.81796361970849, 'lng': 90.42778956970848}}",_,_,_
158941,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158942,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
158943,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158944,_,_,_,_,_,_,_,_,_,_,_,_
158945,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158946,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158947,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158948,_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158949,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}","{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}","{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}","{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}"
158950,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
158951,"{'lat': 23.8135332, 'lng': 90.4270784}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8148601302915, 'lng': 90.42841248029151}, 'southwest': {'lat': 23.8121621697085, 'lng': 90.42571451970849}}",_,_,_,"{'lat': 23.8135332, 'lng': 90.4270784}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8148601302915, 'lng': 90.42841248029151}, 'southwest': {'lat': 23.8121621697085, 'lng': 90.42571451970849}}",_,_,_
158952,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158953,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158954,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_
158956,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
158957,"{'lat': 23.8192668, 'lng': 90.429143}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8206615802915, 'lng': 90.43048753029149}, 'southwest': {'lat': 23.81796361970849, 'lng': 90.42778956970848}}",_,_,_,"{'lat': 23.8192668, 'lng': 90.429143}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8206615802915, 'lng': 90.43048753029149}, 'southwest': {'lat': 23.81796361970849, 'lng': 90.42778956970848}}",_,_,_
158959,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158960,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158961,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158962,"{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}",_,_,_,"{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}",_,_,_
158963,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158964,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_
158966,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158967,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158968,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158969,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158971,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
158972,"{'lat': 23.8207626, 'lng': 90.4380999}",ROOFTOP,"{'northeast': {'lat': 23.8221115802915, 'lng': 90.4394488802915}, 'southwest': {'lat': 23.8194136197085, 'lng': 90.43675091970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8207626, 'lng': 90.4380999}",ROOFTOP,"{'northeast': {'lat': 23.8221115802915, 'lng': 90.4394488802915}, 'southwest': {'lat': 23.8194136197085, 'lng': 90.43675091970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158976,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158978,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
158979,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_
158980,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158982,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
158983,"{'lat': 23.8258759, 'lng': 90.4390353}",APPROXIMATE,"{'northeast': {'lat': 23.8284955, 'lng': 90.44137359999999}, 'southwest': {'lat': 23.8225419, 'lng': 90.4376963}}",_,_,_,"{'lat': 23.8258759, 'lng': 90.4390353}",APPROXIMATE,"{'northeast': {'lat': 23.8284955, 'lng': 90.44137359999999}, 'southwest': {'lat': 23.8225419, 'lng': 90.4376963}}",_,_,_
158985,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
158986,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_
158987,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
158988,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_
158989,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
158991,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
158992,"{'lat': 23.8207505, 'lng': 90.4436235}",ROOFTOP,"{'northeast': {'lat': 23.8220492302915, 'lng': 90.4449774802915}, 'southwest': {'lat': 23.8193512697085, 'lng': 90.44227951970849}}","{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}","{'lat': 23.8207505, 'lng': 90.4436235}",ROOFTOP,"{'northeast': {'lat': 23.8220492302915, 'lng': 90.4449774802915}, 'southwest': {'lat': 23.8193512697085, 'lng': 90.44227951970849}}","{'lat': 23.8255207, 'lng': 90.4333669}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8258974, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8206853, 'lng': 90.43129929999999}}"
158994,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158995,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
158997,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
158998,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
158999,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
159002,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
159004,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
159005,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
159007,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
